,Brand,Model,Trim,Manufature Year,Stock Type,Mileage,Dealer Name,Distance,Rating,Review Count,Badge Label,Price
2043,Acura,ILX, ,2017,Used,"43,624 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$22,990"
2044,RAM,1500, SLT,2017,Used,"40,125 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,144 under","$30,590"
2045,Toyota,RAV4, Limited,2012,Used,"52,320 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$20,990"
2046,Honda,CR-V, EX-L,2010,Used,"76,096 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,590"
2047,Jeep,Liberty, Limited,2012,Used,"73,366 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$17,590"
2048,Dodge,Charger, R/T,2016,Used,"37,976 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal | $205 under,"$30,990"
2049,INFINITI,Q50, 2.0T Premium,2016,Used,"38,183 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,590"
2050,Toyota,Camry, LE,2022,Used,"2,628 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$30,990"
2051,Toyota,Camry, LE,2011,Used,"36,806 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,990"
2052,Tesla,Model, 3 Standard Range Plus,2021,Used,"7,299 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $8,535 under","$51,590"
2053,Jeep,Wrangler, Unlimited Sahara,2020,Used,"9,664 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal | $108 under,"$49,990"
2054,Toyota,Sienna, LE,2021,Used,"8,177 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$47,990"
2055,Toyota,RAV4, Hybrid Limited,2020,Used,"14,070 mi.",Brown's Honda City,6 mi. from 21227,4.9,"2,051 ",Good Deal,"$42,631"
2056,Volkswagen,Tiguan, 2.0T SE,2018,Used,"24,602 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Good Deal,"$27,000"
2057,Chevrolet,Camaro, 2SS,2010,Used,"88,313 mi.",Sheehy Nissan of Glen Burnie,6 mi. from 21227,4.8,985 ,Good Deal,"$20,591"
2058,Jeep,Wrangler, Sport,2020,Used,"21,754 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ","Great Deal | $1,025 under","$33,700"
2059,Ford,Expedition, Max XLT,2020,Used,"53,018 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Good Deal,"$54,500"
2060,Dodge,Challenger, R/T,2021,Used,"3,149 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,970 under","$41,590"
2061,Audi,A6, 3.0 TDI Premium Plus quattro,2014,Used,"51,714 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$28,990"
2062,Chrysler,Pacifica, LX,2018,Used,"50,278 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,990"
2063,Kia,K5, LX,2022,Used,"3,700 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,990"
2064,Subaru,XV, Crosstrek Hybrid 2.0i Hybrid Touring,2015,Used,"93,391 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,990"
2065,Volkswagen,Eos, Komfort,2013,Used,"58,345 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,990"
2066,smart,ForTwo, Passion,2012,Used,"35,225 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$13,590"
2067,Kia,Forte, FE,2019,Used,"5,196 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$21,990"
2068,Toyota,Prius, Two,2015,Used,"43,841 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$23,590"
2069,Dodge,Dart, SXT,2013,Used,"44,860 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$14,990"
2070,GMC,Sierra, 1500 5 3/4 FT,2019,Used,"28,951 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$37,990"
2071,Ford,Escape, SE,2016,Used,"78,936 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Good Deal,"$17,500"
2072,Chevrolet,Equinox, 1LT,2019,Used,"68,563 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Good Deal,"$22,000"
2073,Ford,Expedition, Max XLT,2019,Used,"53,394 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Great Deal | $501 under,"$44,000"
2074,RAM,1500, Classic SLT,2019,Used,"63,815 mi.",CarMax Ellicott City - Now offering Curbside Pickup,8 mi. from 21227,4.5,8 ,Great Deal | $809 under,"$30,998"
2075,Nissan,Sentra, S,2019,Used,"51,731 mi.",Easterns Automotive Group of Glen Burnie- Curbside and Home Delivery Available,9 mi. from 21227,4.8,326 ,Fair Deal,"$19,890"
2076,Ford,Explorer, Limited,2014,Used,"98,200 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$19,995"
2077,Jeep,Wrangler, Sport,2020,Used,"21,754 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ","Great Deal | $1,025 under","$33,700"
2078,Ford,Escape, SE,2015,Used,"137,722 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Good Deal,"$12,754"
2079,Toyota,Prius, Two,2015,Used,"43,841 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$23,590"
2080,Dodge,Dart, SXT,2013,Used,"44,860 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$14,990"
2081,GMC,Sierra, 1500 5 3/4 FT,2019,Used,"28,951 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$37,990"
2082,Nissan,370Z, ,2020,Used,"18,568 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$35,990"
2083,Ford,Focus, Electric Base,2012,Used,"51,541 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$13,990"
2084,BMW,650, i,2012,Used,"39,486 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$34,590"
2085,MINI,Cooper, S Countryman Base,2012,Used,"59,352 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,990"
2086,RAM,1500, Tradesman/Express,2016,Used,"55,525 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $213 under,"$26,990"
2087,Acura,TSX, 2.4,2010,Used,"34,377 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$18,590"
2088,Subaru,WRX, Base,2020,Used,"2,804 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,990"
2089,Lincoln,Continental, Premiere,2018,Used,"36,139 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,590"
2090,Subaru,BRZ, Premium,2022,Used,"1,631 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$37,990"
2091,Mercedes-Benz,GLA, 250 Base 4MATIC,2022,Used,"4,958 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,Great Deal | $368 under,"$42,600"
2092,Chevrolet,Equinox, 1LT,2021,Used,"49,709 mi.",Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,6 mi. from 21227,3.2,43 ,Good Deal,"$29,400"
2093,Ford,Expedition, Max XLT,2019,Used,"53,394 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Great Deal | $501 under,"$44,000"
2094,Honda,Civic, EX-T,2017,Used,"155,199 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Good Deal,"$15,998"
2095,Ford,Explorer, Limited,2014,Used,"98,200 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Good Deal,"$19,995"
2096,Ford,Escape, SE,2015,Used,"137,722 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Good Deal,"$12,754"
2097,Mercedes-Benz,GLA, 250 Base 4MATIC,2022,Used,"4,958 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,Great Deal | $368 under,"$42,600"
2098,Dodge,Dart, SXT,2013,Used,"44,860 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$14,990"
2099,GMC,Sierra, 1500 5 3/4 FT,2019,Used,"28,951 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$37,990"
2100,Nissan,370Z, ,2020,Used,"18,568 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$35,990"
2101,Ford,Focus, Electric Base,2012,Used,"51,541 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$13,990"
2102,BMW,650, i,2012,Used,"39,486 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$34,590"
2103,MINI,Cooper, S Countryman Base,2012,Used,"59,352 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,990"
2104,RAM,1500, Tradesman/Express,2016,Used,"55,525 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $213 under,"$26,990"
2105,Acura,TSX, 2.4,2010,Used,"34,377 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$18,590"
2106,Subaru,WRX, Base,2020,Used,"2,804 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,990"
2107,Lincoln,Continental, Premiere,2018,Used,"36,139 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$32,590"
2108,Subaru,BRZ, Premium,2022,Used,"1,631 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$37,990"
2109,Jaguar,F-TYPE, Base,2020,Used,"17,330 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $928 under,"$57,990"
2110,Chevrolet,Equinox, 1LT,2021,Used,"49,709 mi.",Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,6 mi. from 21227,3.2,43 ,Good Deal,"$29,400"
2111,Honda,Civic, EX-T,2017,Used,"155,199 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Good Deal,"$15,998"
2112,Mazda,CX-5, Touring,2018,Used,"52,864 mi.",Rich Morton Mazda,9 mi. from 21227,4.6,736 ,Good Deal,"$24,988"
2113,Kia,Optima, LX,2018,Used,"58,194 mi.",Easterns Automotive Group of Glen Burnie- Curbside and Home Delivery Available,9 mi. from 21227,4.8,326 ,Fair Deal,"$21,850"
2114,Mercedes-Benz,GL-Class, GL 450 4MATIC,2016,Used,"108,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Fair Deal,"$27,995"
2115,Toyota,4Runner, SR5 Premium,2016,Toyota Certified,"64,867 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ",Good Deal,"$33,877"
2116,Cadillac,XT5, Luxury,2017,Used,"68,919 mi.",Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,6 mi. from 21227,3.2,43 ,Fair Deal,"$34,300"
2117,BMW,428, i SULEV,2016,Used,"60,527 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$29,990"
2118,Mazda,Mazda6, Touring,2019,Used,"24,642 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$26,590"
2119,MINI,Cooper, S Clubman ,2010,Used,"80,282 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$13,590"
2120,MINI,Hardtop, Cooper,2018,Used,"8,297 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$24,990"
2121,Volkswagen,Golf, SportWagen TSI Limited Edition,2016,Used,"14,057 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$24,590"
2122,Jeep,Gladiator, Sport,2021,Used,397 mi.,Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$48,990"
2123,Ford,Focus, SE,2012,Used,"31,100 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$14,590"
2124,Jeep,Wrangler, Rubicon,2010,Used,"65,825 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$25,590"
2125,Honda,CR-V, EX,2014,Used,"80,005 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,590"
2126,Ford,F-150, Lariat,2018,Used,"56,259 mi.",Heritage Volkswagen Catonsville,6 mi. from 21227,4.8,716 ,"Great Deal | $1,396 under","$40,750"
2127,Toyota,Tacoma, TRD Sport,2020,Used,"18,459 mi.",EchoPark Automotive Baltimore,8 mi. from 21227,4.8,"2,826 ",Good Deal,"$40,399"
2128,Hyundai,Sonata, SE,2015,Used,"65,404 mi.",CarMax Ellicott City - Now offering Curbside Pickup,8 mi. from 21227,4.5,8 ,Good Deal,"$17,998"
2129,Chevrolet,Colorado, LT,2010,Used,"194,500 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Great Deal | $387 under,"$10,488"
2130,Chevrolet,Corvette, Base,2006,Used,"13,099 mi.",Baltimore Auto Group,8 mi. from 21227,4.4,8 ,Fair Deal,"$38,998"
2131,Buick,Encore, Preferred,2020,Used,"51,028 mi.",Easterns Automotive Group of Glen Burnie- Curbside and Home Delivery Available,9 mi. from 21227,4.8,326 ,Good Deal,"$25,050"
2132,RAM,ProMaster, City Tradesman SLT,2017,Used,"90,101 mi.",Norris Auto Group,10 mi. from 21227,4.6,311 ,Good Deal,"$20,887"
2133,Mercedes-Benz,GL-Class, GL 450 4MATIC,2016,Used,"108,150 mi.",Bumble Auto,4 mi. from 21227,5.0,135 ,Fair Deal,"$27,995"
2134,Nissan,Rogue, S,2014,Used,"102,531 mi.",Sheehy Nissan of Glen Burnie,6 mi. from 21227,4.8,985 ,Good Deal,"$13,777"
2135,Ford,F-350, Lariat Super Duty,2016,Used,"61,647 mi.",Tate Used Cars,6 mi. from 21227,4.0,13 ,"Great Deal | $1,416 under","$53,900"
2136,Jeep,Wrangler, Rubicon,2010,Used,"65,825 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$25,590"
2137,Honda,CR-V, EX,2014,Used,"80,005 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,590"
2138,Honda,Accord, EX-L,2012,Used,"80,428 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $438 under,"$15,990"
2139,Volkswagen,GTI, 2-Door,2010,Used,"83,920 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$15,990"
2140,FIAT,500L, Trekking,2016,Used,"35,431 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,990"
2141,Volkswagen,Beetle, 2.0L TDI,2014,Used,"54,200 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$22,990"
2142,Chevrolet,Camaro, SS,2022,Used,"1,131 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$56,990"
2143,Chevrolet,Captiva, Sport 2LS,2014,Used,"67,525 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$15,990"
2144,Toyota,Tacoma, TRD Off Road,2019,Used,"3,630 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$42,590"
2145,Ford,Fusion, Hybrid SE,2014,Used,"39,745 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,990"
2146,Subaru,Forester, 2.5i,2016,Used,"63,754 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$21,590"
2147,Subaru,WRX, Base,2016,Used,"61,754 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $907 under,"$25,590"
2148,Chevrolet,Spark, LS,2013,Used,"65,628 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $401 under,"$11,990"
2149,Hyundai,Santa, Fe Sport 2.4L,2016,Used,"181,854 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Good Deal,"$13,000"
2150,Nissan,Rogue, Sport SV,2017,Nissan Certified,"66,898 mi.",Sheehy Nissan of Glen Burnie,6 mi. from 21227,4.8,985 ,Good Deal,"$21,146"
2151,Subaru,Impreza, 2.0i Sport Limited,2015,Used,"62,121 mi.",CarMax Ellicott City - Now offering Curbside Pickup,8 mi. from 21227,4.5,8 ,Fair Deal,"$20,998"
2152,Nissan,Frontier, S,2019,Used,"60,961 mi.",Car Corporation of Maryland,10 mi. from 21227,4.3,98 ,Good Deal,"$21,477"
2153,Toyota,Tundra, SR5,2015,Used,"284,529 mi.",Car City,5 mi. from 21227,4.8,64 ,"Great Deal | $2,753 under","$16,900"
2154,Kia,Sorento, LX,2020,Used,"35,207 mi.",JBA Chevrolet Mitsubishi,6 mi. from 21227,4.5,385 ,Good Deal,"$26,500"
2155,Mazda,Mazda6, Sport,2018,Used,"47,420 mi.",Heritage Mazda Catonsville,6 mi. from 21227,4.7,788 ,Fair Deal,"$24,000"
2156,BMW,X5, xDrive35d,2011,Used,"76,042 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $854 under,"$18,990"
2157,Volvo,C30, T5 R-Design,2011,Used,"55,732 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,990"
2158,Toyota,Yaris, Base,2011,Used,"94,966 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$13,990"
2159,Dodge,Dart, SE Aero,2016,Used,"27,554 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
2160,GMC,Sierra, 1500 Limited Base,2019,Used,"33,500 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$37,590"
2161,Lexus,IS, 250 ,2009,Used,"39,578 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$19,990"
2162,Mazda,Mazda3, i Sport,2012,Used,"34,515 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$15,990"
2163,Jeep,Wrangler, Unlimited Sport Altitude,2021,Used,"7,214 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$52,990"
2164,Toyota,Sienna, XLE,2022,Used,"7,448 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$53,990"
2165,Acura,TL, Technology,2011,Used,"98,519 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
2166,INFINITI,G37, Sport,2009,Used,"98,847 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$17,590"
2167,Subaru,WRX, Premium,2021,Used,"3,119 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$36,990"
2168,Cadillac,Escalade, Luxury,2016,Used,"69,188 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $3,556 under","$46,590"
2169,Ford,F-350, Lariat Super Duty,2017,Used,"6,675 mi.",Bob Bell Ford Hyundai,6 mi. from 21227,4.5,618 ,Good Deal,"$74,000"
2170,Ford,Escape, SE,2019,Used,"34,089 mi.",Koons Ford of Baltimore,7 mi. from 21227,4.8,"1,600 ",Great Deal | $146 under,"$23,000"
2171,Dodge,Challenger, GT,2021,Used,"18,520 mi.",CarMax Ellicott City - Now offering Curbside Pickup,8 mi. from 21227,4.5,8 ,Good Deal,"$32,998"
2172,Nissan,Altima, 2.5 S,2008,Used,"120,125 mi.",Auto Leader,8 mi. from 21227,4.6,145 ,Good Deal,"$7,990"
2173,Chevrolet,Silverado, 1500 RST,2019,Used,"16,579 mi.",Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,6 mi. from 21227,3.2,43 ,Good Deal,"$50,935"
2174,Buick,Regal, Turbo,2015,Used,"51,963 mi.",WILKINS BUICK-GMC,6 mi. from 21227,4.7,681 ,Good Deal,"$17,777"
2175,Nissan,Sentra, SV,2014,Used,"65,705 mi.",WILKINS BUICK-GMC,6 mi. from 21227,4.7,681 ,Good Deal,"$12,582"
2176,Hyundai,Elantra, GS,2013,Used,"69,566 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$14,990"
2177,Chevrolet,Spark, 1LT,2021,Used,"11,153 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$19,990"
2178,Volkswagen,Beetle, 2.0T,2013,Used,"24,344 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$25,990"
2179,Volvo,XC60, Hybrid T8 Inscription,2018,Used,"29,830 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$49,990"
2180,Ford,Flex, SEL,2013,Used,"61,185 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $208 under,"$19,990"
2181,FIAT,500, Pop,2012,Used,"50,362 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$12,990"
2182,Nissan,Altima, 2.5 S,2012,Used,"95,096 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,021 under","$11,990"
2183,INFINITI,Q50, 2.0t LUXE,2018,Used,"36,309 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$28,990"
2184,Lexus,RC, 350 Base,2018,Used,"4,384 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$46,990"
2185,Chevrolet,Camaro, ZL1,2020,Used,"2,841 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,962 under","$73,590"
2186,Ford,Mustang, Premium,2010,Used,"55,629 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
2187,Ford,Mustang, ,2012,Used,"69,510 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,590"
2188,Honda,Ridgeline, RTL,2020,Used,"9,458 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $459 under,"$41,590"
2189,Mercedes-Benz,GLS, 450 Base 4MATIC,2017,Mercedes-Benz Certified,"73,944 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,"Great Deal | $4,224 under","$41,000"
2190,Ford,Escape, SE,2018,Used,"47,889 mi.",Easterns Automotive Group of Glen Burnie- Curbside and Home Delivery Available,9 mi. from 21227,4.8,326 ,Good Deal,"$23,325"
2191,Volkswagen,Jetta, 1.4T R-Line,2021,Used,"13,672 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Good Deal,"$25,250"
2192,Buick,Regal, Turbo,2015,Used,"51,963 mi.",WILKINS BUICK-GMC,6 mi. from 21227,4.7,681 ,Good Deal,"$17,777"
2193,Nissan,Sentra, SV,2014,Used,"65,705 mi.",WILKINS BUICK-GMC,6 mi. from 21227,4.7,681 ,Good Deal,"$12,582"
2194,Mercedes-Benz,GLS, 450 Base 4MATIC,2017,Mercedes-Benz Certified,"73,944 mi.",Mercedes-Benz of Catonsville,6 mi. from 21227,4.2,412 ,"Great Deal | $4,224 under","$41,000"
2195,FIAT,500, Pop,2012,Used,"50,362 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$12,990"
2196,Nissan,Altima, 2.5 S,2012,Used,"95,096 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,021 under","$11,990"
2197,INFINITI,Q50, 2.0t LUXE,2018,Used,"36,309 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$28,990"
2198,Lexus,RC, 350 Base,2018,Used,"4,384 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Fair Deal,"$46,990"
2199,Chevrolet,Camaro, ZL1,2020,Used,"2,841 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ","Great Deal | $1,962 under","$73,590"
2200,Ford,Mustang, Premium,2010,Used,"55,629 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$16,990"
2201,Ford,Mustang, ,2012,Used,"69,510 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,590"
2202,Honda,Ridgeline, RTL,2020,Used,"9,458 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Great Deal | $459 under,"$41,590"
2203,Jeep,Grand, Cherokee Laredo,2011,Used,"71,104 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,990"
2204,Ford,F-150, Lariat,2015,Used,"53,265 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$35,590"
2205,Mercedes-Benz,AMG, GLE 53 Base,2021,Used,"5,169 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$91,590"
2206,Kia,Soul, EV +,2016,Used,"41,933 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Good Deal,"$18,590"
2207,Toyota,Prius, v Five,2012,Used,"54,237 mi.",Carvana-Touchless Delivery To Your Home,n/a,4.2,"8,920 ",Home Delivery,"$20,990"
2208,Ford,F-150, XLT,2021,Used,"15,805 mi.",Brown's Toyota of Glen Burnie,6 mi. from 21227,4.8,"3,088 ",Good Deal | $226 under,"$48,992"
2209,Cadillac,ATS, 2.0L Turbo,2014,Used,"75,820 mi.",Auto Leader,8 mi. from 21227,4.6,145 ,Good Deal,"$17,500"
2210,Volkswagen,Jetta, 1.4T R-Line,2021,Used,"13,672 mi.",Antwerpen Volkswagen,10 mi. from 21227,4.3,401 ,Good Deal,"$25,250"
2211,GMC,Sierra, 2500 Base,2016,Used,"58,933 mi.",JBA Chevrolet Mitsubishi,6 mi. from 21227,4.5,385 ,Good Deal,"$39,995"
